trip_id,deviceid,date,start_terminal,end_terminal,direction,start_time,end_time,duration,duration_in_mins
321,1377,10-10-2021,BT01,BT02,1,12:21:58,13:18:42,00:56:44,56.73
322,279,10-10-2021,BT01,BT02,1,12:40:26,13:41:52,01:01:26,61.43
323,274,10-10-2021,BT02,BT01,2,12:55:46,13:37:51,00:42:05,42.08
324,1377,10-10-2021,BT02,BT01,2,13:48:29,14:35:48,00:47:19,47.32
325,123,10-10-2021,BT01,BT02,1,14:01:47,14:56:57,00:55:10,55.17
326,279,10-10-2021,BT02,BT01,2,14:07:24,15:04:32,00:57:08,57.13
327,264,10-10-2021,BT01,BT02,1,14:35:15,15:23:03,00:47:48,47.8
328,123,10-10-2021,BT02,BT01,2,15:30:02,16:26:48,00:56:46,56.77
329,274,10-10-2021,BT01,BT02,1,16:28:54,17:19:06,00:50:12,50.2
330,1377,10-10-2021,BT01,BT02,1,17:08:26,18:00:29,00:52:03,52.05
331,279,10-10-2021,BT01,BT02,1,17:39:20,18:30:13,00:50:53,50.88
332,123,10-10-2021,BT01,BT02,1,18:35:09,19:16:20,00:41:11,41.18
333,1377,10-11-2021,BT02,BT01,2,06:19:15,07:07:38,00:48:23,48.38
334,264,10-11-2021,BT02,BT01,2,06:43:53,07:28:26,00:44:33,44.55
335,1408,10-11-2021,BT01,BT02,1,06:49:34,07:38:50,00:49:16,49.27
336,1358,10-11-2021,BT02,BT01,2,07:30:05,08:15:56,00:45:51,45.85
337,1377,10-11-2021,BT01,BT02,1,07:30:11,08:22:23,00:52:12,52.2
338,264,10-11-2021,BT01,BT02,1,07:50:41,08:42:32,00:51:51,51.85
339,1358,10-11-2021,BT01,BT02,1,08:29:19,09:23:24,00:54:05,54.08
340,1408,10-11-2021,BT02,BT01,2,09:20:36,10:23:33,01:02:57,62.95
341,513,10-11-2021,BT02,BT01,2,09:29:01,10:31:21,01:02:20,62.33
342,1377,10-11-2021,BT02,BT01,2,10:10:35,11:11:32,01:00:57,60.95
343,264,10-11-2021,BT02,BT01,2,10:29:42,11:22:49,00:53:07,53.12
344,1408,10-11-2021,BT01,BT02,1,10:40:19,11:39:03,00:58:44,58.73
345,513,10-11-2021,BT01,BT02,1,10:51:19,11:50:28,00:59:09,59.15
346,1358,10-11-2021,BT02,BT01,2,11:00:27,11:52:18,00:51:51,51.85
347,1377,10-11-2021,BT01,BT02,1,11:31:17,12:22:31,00:51:14,51.23
348,264,10-11-2021,BT01,BT02,1,11:52:25,12:47:00,00:54:35,54.58
349,1358,10-11-2021,BT01,BT02,1,12:19:41,13:14:49,00:55:08,55.13
350,1408,10-11-2021,BT02,BT01,2,12:20:13,13:20:19,01:00:06,60.1
351,513,10-11-2021,BT02,BT01,2,12:29:50,13:25:33,00:55:43,55.72
352,1377,10-11-2021,BT02,BT01,2,13:11:59,14:06:33,00:54:34,54.57
353,264,10-11-2021,BT02,BT01,2,13:29:51,14:20:55,00:51:04,51.07
354,1408,10-11-2021,BT01,BT02,1,13:40:56,14:36:11,00:55:15,55.25
355,513,10-11-2021,BT01,BT02,1,13:51:32,14:43:13,00:51:41,51.68
356,1358,10-11-2021,BT02,BT01,2,14:00:07,14:54:50,00:54:43,54.72
357,1377,10-11-2021,BT01,BT02,1,14:30:48,15:20:00,00:49:12,49.2
358,264,10-11-2021,BT01,BT02,1,14:52:20,15:36:10,00:43:50,43.83
359,1408,10-11-2021,BT02,BT01,2,15:20:45,16:18:32,00:57:47,57.78
360,1358,10-11-2021,BT01,BT02,1,15:39:06,16:30:04,00:50:58,50.97
361,1377,10-11-2021,BT02,BT01,2,16:40:04,17:34:05,00:54:01,54.02
362,1408,10-11-2021,BT01,BT02,1,17:50:30,18:38:18,00:47:48,47.8
363,123,10-11-2021,BT01,BT02,1,20:17:52,20:52:55,00:35:03,35.05
364,1377,10-12-2021,BT02,BT01,2,06:10:14,06:54:56,00:44:42,44.7
365,294,10-12-2021,BT02,BT01,2,06:18:33,07:06:15,00:47:42,47.7
366,264,10-12-2021,BT02,BT01,2,06:30:05,07:22:56,00:52:51,52.85
367,1408,10-12-2021,BT01,BT02,1,06:40:21,07:32:51,00:52:30,52.5
368,262,10-12-2021,BT01,BT02,1,07:01:03,07:51:54,00:50:51,50.85
369,1358,10-12-2021,BT02,BT01,2,07:09:55,07:53:57,00:44:02,44.03
370,123,10-12-2021,BT02,BT01,2,07:30:22,08:09:52,00:39:30,39.5
371,1377,10-12-2021,BT01,BT02,1,07:31:27,08:21:24,00:49:57,49.95
372,294,10-12-2021,BT01,BT02,1,07:40:37,08:25:12,00:44:35,44.58
373,264,10-12-2021,BT01,BT02,1,07:51:30,08:39:24,00:47:54,47.9
374,1143,10-12-2021,BT02,BT01,2,08:11:51,09:01:44,00:49:53,49.88
375,1358,10-12-2021,BT01,BT02,1,08:31:53,09:24:51,00:52:58,52.97
376,279,10-12-2021,BT02,BT01,2,09:00:37,09:53:40,00:53:03,53.05
377,123,10-12-2021,BT01,BT02,1,09:01:26,09:56:38,00:55:12,55.2
378,274,10-12-2021,BT02,BT01,2,09:10:46,10:02:28,00:51:42,51.7
379,1143,10-12-2021,BT01,BT02,1,09:41:07,10:35:53,00:54:46,54.77
380,1408,10-12-2021,BT02,BT01,2,09:58:31,10:55:48,00:57:17,57.28
381,262,10-12-2021,BT02,BT01,2,10:19:51,11:15:44,00:55:53,55.88
382,279,10-12-2021,BT01,BT02,1,10:31:16,11:23:45,00:52:29,52.48
383,274,10-12-2021,BT01,BT02,1,10:40:32,11:37:44,00:57:12,57.2
384,1377,10-12-2021,BT02,BT01,2,10:50:49,11:50:26,00:59:37,59.62
385,294,10-12-2021,BT02,BT01,2,11:00:39,11:54:20,00:53:41,53.68
386,264,10-12-2021,BT02,BT01,2,11:21:00,12:17:23,00:56:23,56.38
387,1408,10-12-2021,BT01,BT02,1,11:30:40,12:25:37,00:54:57,54.95
388,262,10-12-2021,BT01,BT02,1,11:41:29,12:37:17,00:55:48,55.8
389,1358,10-12-2021,BT02,BT01,2,11:59:06,12:51:51,00:52:45,52.75
390,1377,10-12-2021,BT01,BT02,1,12:10:39,13:04:08,00:53:29,53.48
391,123,10-12-2021,BT02,BT01,2,12:21:40,13:17:43,00:56:03,56.05
392,294,10-12-2021,BT01,BT02,1,12:22:02,13:15:24,00:53:22,53.37
393,264,10-12-2021,BT01,BT02,1,12:39:48,13:29:55,00:50:07,50.12
394,1143,10-12-2021,BT02,BT01,2,13:01:03,13:58:11,00:57:08,57.13
395,1358,10-12-2021,BT01,BT02,1,13:21:21,14:16:30,00:55:09,55.15
396,279,10-12-2021,BT02,BT01,2,13:41:32,14:39:34,00:58:02,58.03
397,274,10-12-2021,BT02,BT01,2,13:51:11,14:47:07,00:55:56,55.93
398,123,10-12-2021,BT01,BT02,1,14:09:52,15:02:12,00:52:20,52.33
399,1143,10-12-2021,BT01,BT02,1,14:31:22,15:23:53,00:52:31,52.52
400,1408,10-12-2021,BT02,BT01,2,14:39:49,15:37:54,00:58:05,58.08
401,262,10-12-2021,BT02,BT01,2,14:50:18,15:44:07,00:53:49,53.82
402,279,10-12-2021,BT01,BT02,1,15:11:10,16:07:22,00:56:12,56.2
403,274,10-12-2021,BT01,BT02,1,15:19:14,16:02:18,00:43:04,43.07
404,1377,10-12-2021,BT02,BT01,2,15:20:29,16:16:18,00:55:49,55.82
405,294,10-12-2021,BT02,BT01,2,15:29:55,16:21:41,00:51:46,51.77
406,1358,10-12-2021,BT02,BT01,2,16:09:10,17:03:58,00:54:48,54.8
407,1408,10-12-2021,BT01,BT02,1,16:11:48,17:11:02,00:59:14,59.23
408,262,10-12-2021,BT01,BT02,1,16:20:36,17:20:28,00:59:52,59.87
409,1377,10-12-2021,BT01,BT02,1,16:49:39,17:44:42,00:55:03,55.05
410,1143,10-12-2021,BT02,BT01,2,16:51:56,17:51:38,00:59:42,59.7
411,294,10-12-2021,BT01,BT02,1,17:00:08,17:53:16,00:53:08,53.13
412,279,10-12-2021,BT02,BT01,2,17:31:55,18:29:56,00:58:01,58.02
413,1358,10-12-2021,BT01,BT02,1,17:41:42,18:30:54,00:49:12,49.2
414,262,10-12-2021,BT02,BT01,2,18:30:32,19:09:48,00:39:16,39.27
415,1143,10-12-2021,BT01,BT02,1,18:41:10,19:20:48,00:39:38,39.63
416,279,10-12-2021,BT01,BT02,1,20:13:21,20:47:38,00:34:17,34.28
417,123,10-12-2021,BT01,BT02,1,20:56:37,21:25:54,00:29:17,29.28
418,274,10/13/2021,BT02,BT01,2,05:48:52,06:30:11,00:41:19,41.32
419,128,10/13/2021,BT02,BT01,2,06:20:04,07:08:22,00:48:18,48.3
420,1408,10/13/2021,BT01,BT02,1,06:20:32,07:13:47,00:53:15,53.25
421,1358,10/13/2021,BT02,BT01,2,06:29:53,07:09:09,00:39:16,39.27
422,262,10/13/2021,BT01,BT02,1,06:30:55,07:19:12,00:48:17,48.28
423,1143,10/13/2021,BT02,BT01,2,06:59:29,07:44:37,00:45:08,45.13
424,274,10/13/2021,BT01,BT02,1,07:20:29,08:14:26,00:53:57,53.95
425,128,10/13/2021,BT01,BT02,1,07:51:52,08:44:09,00:52:17,52.28
426,1358,10/13/2021,BT01,BT02,1,08:01:00,08:44:29,00:43:29,43.48
427,279,10/13/2021,BT02,BT01,2,08:20:45,09:18:44,00:57:59,57.98
428,1143,10/13/2021,BT01,BT02,1,08:31:39,09:20:45,00:49:06,49.1
429,123,10/13/2021,BT02,BT01,2,08:59:23,09:52:05,00:52:42,52.7
430,1408,10/13/2021,BT02,BT01,2,09:20:35,10:15:58,00:55:23,55.38
431,262,10/13/2021,BT02,BT01,2,09:28:44,10:20:21,00:51:37,51.62
432,279,10/13/2021,BT01,BT02,1,09:50:52,10:42:21,00:51:29,51.48
433,274,10/13/2021,BT02,BT01,2,10:16:59,11:14:54,00:57:55,57.92
434,123,10/13/2021,BT01,BT02,1,10:31:42,11:26:42,00:55:00,55
435,128,10/13/2021,BT02,BT01,2,10:50:00,11:43:56,00:53:56,53.93
436,1408,10/13/2021,BT01,BT02,1,10:51:06,11:48:39,00:57:33,57.55
437,262,10/13/2021,BT01,BT02,1,11:01:51,11:56:18,00:54:27,54.45
438,1143,10/13/2021,BT02,BT01,2,11:31:22,12:26:30,00:55:08,55.13
439,274,10/13/2021,BT01,BT02,1,11:50:42,12:44:56,00:54:14,54.23
440,128,10/13/2021,BT01,BT02,1,12:19:58,13:17:10,00:57:12,57.2
441,279,10/13/2021,BT02,BT01,2,12:40:40,13:36:40,00:56:00,56
442,1143,10/13/2021,BT01,BT02,1,12:59:45,13:47:49,00:48:04,48.07
443,123,10/13/2021,BT02,BT01,2,13:11:04,14:06:52,00:55:48,55.8
444,1408,10/13/2021,BT02,BT01,2,13:39:20,14:33:15,00:53:55,53.92
445,262,10/13/2021,BT02,BT01,2,13:49:56,14:44:22,00:54:26,54.43
446,279,10/13/2021,BT01,BT02,1,14:12:41,15:15:24,01:02:43,62.72
447,123,10/13/2021,BT01,BT02,1,14:31:46,15:32:04,01:00:18,60.3
448,274,10/13/2021,BT02,BT01,2,14:48:10,15:43:52,00:55:42,55.7
449,1408,10/13/2021,BT01,BT02,1,15:01:20,16:01:24,01:00:04,60.07
450,262,10/13/2021,BT01,BT02,1,15:10:34,16:03:43,00:53:09,53.15
451,128,10/13/2021,BT02,BT01,2,15:20:42,16:15:13,00:54:31,54.52
452,1143,10/13/2021,BT02,BT01,2,15:50:03,16:44:15,00:54:12,54.2
453,274,10/13/2021,BT01,BT02,1,16:11:30,17:01:53,00:50:23,50.38
454,279,10/13/2021,BT02,BT01,2,16:31:08,17:27:19,00:56:11,56.18
455,128,10/13/2021,BT01,BT02,1,16:40:53,17:38:21,00:57:28,57.47
456,1408,10/13/2021,BT02,BT01,2,17:10:55,18:07:53,00:56:58,56.97
457,1143,10/13/2021,BT01,BT02,1,17:11:12,18:01:38,00:50:26,50.43
458,262,10/13/2021,BT02,BT01,2,17:21:44,18:24:54,01:03:10,63.17
459,274,10/13/2021,BT02,BT01,2,17:54:59,18:48:10,00:53:11,53.18
460,279,10/13/2021,BT01,BT02,1,18:25:23,19:12:59,00:47:36,47.6
461,123,10/13/2021,BT01,BT02,1,19:06:49,19:43:17,00:36:28,36.47
462,274,10/13/2021,BT01,BT02,1,20:56:13,21:27:02,00:30:49,30.82
463,274,10/14/2021,BT02,BT01,2,05:49:16,06:30:15,00:40:59,40.98
464,264,10/14/2021,BT02,BT01,2,06:00:23,06:44:52,00:44:29,44.48
465,128,10/14/2021,BT02,BT01,2,06:19:41,07:09:58,00:50:17,50.28
466,1358,10/14/2021,BT02,BT01,2,06:39:53,07:25:05,00:45:12,45.2
467,262,10/14/2021,BT01,BT02,1,06:51:02,07:40:37,00:49:35,49.58
468,1143,10/14/2021,BT02,BT01,2,06:59:28,07:46:04,00:46:36,46.6
469,274,10/14/2021,BT01,BT02,1,07:08:18,07:56:39,00:48:21,48.35
470,264,10/14/2021,BT01,BT02,1,07:20:52,08:14:11,00:53:19,53.32
471,128,10/14/2021,BT01,BT02,1,07:39:56,08:28:12,00:48:16,48.27
472,1358,10/14/2021,BT01,BT02,1,07:59:34,08:52:30,00:52:56,52.93
473,279,10/14/2021,BT02,BT01,2,08:08:25,08:56:15,00:47:50,47.83
474,1143,10/14/2021,BT01,BT02,1,08:30:51,09:24:41,00:53:50,53.83
475,262,10/14/2021,BT02,BT01,2,09:28:08,10:23:44,00:55:36,55.6
476,279,10/14/2021,BT01,BT02,1,09:41:11,10:40:15,00:59:04,59.07
477,274,10/14/2021,BT02,BT01,2,09:50:30,10:42:49,00:52:19,52.32
478,264,10/14/2021,BT02,BT01,2,10:01:09,10:57:37,00:56:28,56.47
479,128,10/14/2021,BT02,BT01,2,10:20:16,11:16:29,00:56:13,56.22
480,1358,10/14/2021,BT02,BT01,2,10:40:55,11:33:17,00:52:22,52.37
481,262,10/14/2021,BT01,BT02,1,11:00:07,11:55:54,00:55:47,55.78
482,1143,10/14/2021,BT02,BT01,2,11:10:57,12:08:32,00:57:35,57.58
483,274,10/14/2021,BT01,BT02,1,11:20:39,12:14:57,00:54:18,54.3
484,264,10/14/2021,BT01,BT02,1,11:31:24,12:25:33,00:54:09,54.15
485,128,10/14/2021,BT01,BT02,1,11:50:42,12:48:10,00:57:28,57.47
486,279,10/14/2021,BT02,BT01,2,12:09:02,13:03:52,00:54:50,54.83
487,1358,10/14/2021,BT01,BT02,1,12:11:03,13:00:54,00:49:51,49.85
488,1143,10/14/2021,BT01,BT02,1,12:41:07,13:34:30,00:53:23,53.38
489,262,10/14/2021,BT02,BT01,2,13:30:34,14:23:37,00:53:03,53.05
490,279,10/14/2021,BT01,BT02,1,13:31:58,14:25:20,00:53:22,53.37
491,274,10/14/2021,BT02,BT01,2,13:49:59,14:46:06,00:56:07,56.12
492,264,10/14/2021,BT02,BT01,2,13:58:42,14:56:11,00:57:29,57.48
493,128,10/14/2021,BT02,BT01,2,14:10:58,15:09:57,00:58:59,58.98
494,1358,10/14/2021,BT02,BT01,2,14:29:17,15:25:15,00:55:58,55.97
495,1143,10/14/2021,BT02,BT01,2,15:00:00,15:55:01,00:55:01,55.02
496,262,10/14/2021,BT01,BT02,1,15:01:13,15:59:21,00:58:08,58.13
497,274,10/14/2021,BT01,BT02,1,15:31:49,16:31:01,00:59:12,59.2
498,279,10/14/2021,BT02,BT01,2,15:40:41,16:37:17,00:56:36,56.6
499,264,10/14/2021,BT01,BT02,1,16:11:26,17:00:18,00:48:52,48.87
500,128,10/14/2021,BT01,BT02,1,16:29:25,17:22:34,00:53:09,53.15
501,1358,10/14/2021,BT01,BT02,1,16:50:16,17:43:24,00:53:08,53.13
502,262,10/14/2021,BT02,BT01,2,16:58:29,17:50:11,00:51:42,51.7
503,274,10/14/2021,BT02,BT01,2,17:26:24,18:16:45,00:50:21,50.35
504,1143,10/14/2021,BT01,BT02,1,17:32:32,18:14:52,00:42:20,42.33
505,128,10/14/2021,BT02,BT01,2,17:54:25,18:48:10,00:53:45,53.75
506,279,10/14/2021,BT01,BT02,1,18:43:29,19:23:35,00:40:06,40.1
507,128,10/14/2021,BT01,BT02,1,18:58:51,19:37:09,00:38:18,38.3
508,274,10/14/2021,BT01,BT02,1,20:21:29,20:57:06,00:35:37,35.62
509,274,10/15/2021,BT02,BT01,2,05:52:17,06:31:14,00:38:57,38.95
510,128,10/15/2021,BT02,BT01,2,06:10:05,06:57:59,00:47:54,47.9
511,1143,10/15/2021,BT02,BT01,2,06:28:56,07:10:27,00:41:31,41.52
512,274,10/15/2021,BT01,BT02,1,07:20:25,08:12:00,00:51:35,51.58
513,279,10/15/2021,BT02,BT01,2,07:30:34,08:13:08,00:42:34,42.57
514,128,10/15/2021,BT01,BT02,1,07:40:48,08:30:11,00:49:23,49.38
515,1377,10/15/2021,BT02,BT01,2,08:21:08,09:09:58,00:48:50,48.83
516,279,10/15/2021,BT01,BT02,1,09:01:13,09:51:19,00:50:06,50.1
517,274,10/15/2021,BT02,BT01,2,09:19:57,10:25:03,01:05:06,65.1
518,128,10/15/2021,BT02,BT01,2,09:40:56,10:40:24,00:59:28,59.47
519,1377,10/15/2021,BT01,BT02,1,09:51:39,10:47:44,00:56:05,56.08
520,1143,10/15/2021,BT02,BT01,2,09:59:38,10:55:29,00:55:51,55.85
521,274,10/15/2021,BT01,BT02,1,10:50:57,11:45:17,00:54:20,54.33
522,279,10/15/2021,BT02,BT01,2,10:57:15,11:57:06,00:59:51,59.85
523,128,10/15/2021,BT01,BT02,1,11:11:11,12:07:17,00:56:06,56.1
524,1143,10/15/2021,BT01,BT02,1,11:30:42,12:26:09,00:55:27,55.45
525,1377,10/15/2021,BT02,BT01,2,11:51:01,12:45:12,00:54:11,54.18
526,279,10/15/2021,BT01,BT02,1,12:31:04,13:28:38,00:57:34,57.57
527,505,10/15/2021,BT02,BT01,2,12:40:29,13:37:21,00:56:52,56.87
528,274,10/15/2021,BT02,BT01,2,12:50:12,13:43:48,00:53:36,53.6
529,128,10/15/2021,BT02,BT01,2,13:09:43,14:06:44,00:57:01,57.02
530,1377,10/15/2021,BT01,BT02,1,13:21:19,14:16:32,00:55:13,55.22
531,1143,10/15/2021,BT02,BT01,2,13:27:13,14:27:00,00:59:47,59.78
532,505,10/15/2021,BT01,BT02,1,14:11:13,15:00:47,00:49:34,49.57
533,274,10/15/2021,BT01,BT02,1,14:18:22,15:16:43,00:58:21,58.35
534,279,10/15/2021,BT02,BT01,2,14:20:03,15:17:37,00:57:34,57.57
535,128,10/15/2021,BT01,BT02,1,14:40:08,15:29:18,00:49:10,49.17
536,1143,10/15/2021,BT01,BT02,1,14:52:33,15:44:24,00:51:51,51.85
537,1377,10/15/2021,BT02,BT01,2,14:58:50,15:51:31,00:52:41,52.68
538,505,10/15/2021,BT02,BT01,2,16:00:24,16:53:07,00:52:43,52.72
539,279,10/15/2021,BT01,BT02,1,16:00:33,16:47:04,00:46:31,46.52
540,274,10/15/2021,BT02,BT01,2,16:15:36,17:07:07,00:51:31,51.52
541,128,10/15/2021,BT02,BT01,2,16:29:41,17:32:16,01:02:35,62.58
542,1143,10/15/2021,BT02,BT01,2,16:42:56,17:45:46,01:02:50,62.83
543,279,10/15/2021,BT02,BT01,2,17:35:33,18:44:59,01:09:26,69.43
544,1377,10/15/2021,BT01,BT02,1,17:38:02,18:22:53,00:44:51,44.85
545,505,10/15/2021,BT01,BT02,1,18:36:27,19:18:09,00:41:42,41.7
546,274,10/15/2021,BT01,BT02,1,18:53:21,19:35:39,00:42:18,42.3
547,123,10/15/2021,BT01,BT02,1,19:13:16,20:26:49,01:13:33,73.55
548,128,10/15/2021,BT01,BT02,1,19:51:29,20:29:55,00:38:26,38.43
549,1143,10/15/2021,BT01,BT02,1,20:14:40,20:51:43,00:37:03,37.05
550,279,10/15/2021,BT01,BT02,1,20:54:26,21:26:43,00:32:17,32.28
551,128,10/16/2021,BT02,BT01,2,05:52:22,06:45:31,00:53:09,53.15
552,1358,10/16/2021,BT02,BT01,2,06:20:45,07:03:46,00:43:01,43.02
553,513,10/16/2021,BT02,BT01,2,06:41:11,07:27:37,00:46:26,46.43
554,262,10/16/2021,BT01,BT02,1,06:50:58,07:40:08,00:49:10,49.17
555,505,10/16/2021,BT01,BT02,1,07:01:53,07:51:03,00:49:10,49.17
556,128,10/16/2021,BT01,BT02,1,07:08:03,07:58:06,00:50:03,50.05
557,116,10/16/2021,BT02,BT01,2,07:08:31,07:53:04,00:44:33,44.55
558,1358,10/16/2021,BT01,BT02,1,07:29:38,08:19:58,00:50:20,50.33
559,513,10/16/2021,BT01,BT02,1,07:54:31,08:43:09,00:48:38,48.63
560,116,10/16/2021,BT01,BT02,1,08:03:04,08:53:33,00:50:29,50.48
561,1377,10/16/2021,BT02,BT01,2,08:09:41,09:01:10,00:51:29,51.48
562,264,10/16/2021,BT02,BT01,2,08:19:59,09:12:02,00:52:03,52.05
563,1377,10/16/2021,BT01,BT02,1,09:21:23,10:18:18,00:56:55,56.92
564,264,10/16/2021,BT01,BT02,1,09:30:36,10:25:34,00:54:58,54.97
565,262,10/16/2021,BT02,BT01,2,09:39:31,10:35:50,00:56:19,56.32
566,505,10/16/2021,BT02,BT01,2,09:50:33,10:45:12,00:54:39,54.65
567,128,10/16/2021,BT02,BT01,2,10:00:42,10:52:03,00:51:21,51.35
568,1358,10/16/2021,BT02,BT01,2,10:20:57,11:16:07,00:55:10,55.17
569,513,10/16/2021,BT02,BT01,2,10:40:45,11:38:16,00:57:31,57.52
570,116,10/16/2021,BT02,BT01,2,10:50:19,11:44:28,00:54:09,54.15
571,262,10/16/2021,BT01,BT02,1,11:10:48,12:07:52,00:57:04,57.07
572,505,10/16/2021,BT01,BT02,1,11:21:36,12:16:50,00:55:14,55.23
573,128,10/16/2021,BT01,BT02,1,11:31:19,12:25:21,00:54:02,54.03
574,1377,10/16/2021,BT02,BT01,2,11:42:17,12:43:42,01:01:25,61.42
575,264,10/16/2021,BT02,BT01,2,11:51:14,12:50:03,00:58:49,58.82
576,1358,10/16/2021,BT01,BT02,1,11:51:17,12:46:17,00:55:00,55
577,513,10/16/2021,BT01,BT02,1,12:11:02,13:09:48,00:58:46,58.77
578,116,10/16/2021,BT01,BT02,1,12:21:15,13:18:18,00:57:03,57.05
579,262,10/16/2021,BT02,BT01,2,13:11:20,14:06:56,00:55:36,55.6
580,1377,10/16/2021,BT01,BT02,1,13:11:35,14:10:48,00:59:13,59.22
581,264,10/16/2021,BT01,BT02,1,13:20:48,14:16:08,00:55:20,55.33
582,505,10/16/2021,BT02,BT01,2,13:20:55,14:19:34,00:58:39,58.65
583,128,10/16/2021,BT02,BT01,2,13:30:12,14:26:38,00:56:26,56.43
584,513,10/16/2021,BT02,BT01,2,14:00:16,14:56:35,00:56:19,56.32
585,116,10/16/2021,BT02,BT01,2,14:14:36,15:07:05,00:52:29,52.48
586,262,10/16/2021,BT01,BT02,1,14:40:15,15:25:49,00:45:34,45.57
587,505,10/16/2021,BT01,BT02,1,14:52:11,15:34:29,00:42:18,42.3
588,128,10/16/2021,BT01,BT02,1,15:00:01,15:53:24,00:53:23,53.38
589,1377,10/16/2021,BT02,BT01,2,15:25:45,16:18:35,00:52:50,52.83
590,264,10/16/2021,BT02,BT01,2,15:45:11,16:34:14,00:49:03,49.05
591,123,10/16/2021,BT01,BT02,1,16:01:39,16:53:18,00:51:39,51.65
592,513,10/16/2021,BT01,BT02,1,16:15:16,17:10:32,00:55:16,55.27
593,116,10/16/2021,BT01,BT02,1,16:31:20,17:28:36,00:57:16,57.27
594,262,10/16/2021,BT02,BT01,2,17:30:42,18:25:36,00:54:54,54.9
595,128,10/16/2021,BT02,BT01,2,17:57:05,18:57:40,01:00:35,60.58
596,1377,10/16/2021,BT01,BT02,1,18:03:08,18:49:49,00:46:41,46.68
597,264,10/16/2021,BT01,BT02,1,18:26:52,19:09:39,00:42:47,42.78
598,123,10/16/2021,BT01,BT02,1,20:21:28,20:56:43,00:35:15,35.25
599,128,10/16/2021,BT01,BT02,1,20:47:17,21:21:41,00:34:24,34.4
600,274,10/17/2021,BT02,BT01,2,05:37:52,06:10:28,00:32:36,32.6
601,274,10/17/2021,BT01,BT02,1,06:51:26,07:42:28,00:51:02,51.03
602,116,10/17/2021,BT02,BT01,2,07:30:01,08:13:09,00:43:08,43.13
603,1377,10/17/2021,BT02,BT01,2,08:00:38,08:52:54,00:52:16,52.27
604,264,10/17/2021,BT02,BT01,2,08:11:04,08:58:31,00:47:27,47.45
605,123,10/17/2021,BT02,BT01,2,08:29:48,09:25:54,00:56:06,56.1
606,116,10/17/2021,BT01,BT02,1,08:30:38,09:21:48,00:51:10,51.17
607,513,10/17/2021,BT02,BT01,2,08:50:40,09:45:13,00:54:33,54.55
608,274,10/17/2021,BT02,BT01,2,09:28:46,10:21:34,00:52:48,52.8
609,1377,10/17/2021,BT01,BT02,1,09:31:06,10:27:07,00:56:01,56.02
610,264,10/17/2021,BT01,BT02,1,09:50:20,10:47:27,00:57:07,57.12
611,123,10/17/2021,BT01,BT02,1,10:32:56,11:20:29,00:47:33,47.55
612,116,10/17/2021,BT02,BT01,2,10:41:34,11:38:48,00:57:14,57.23
613,1377,10/17/2021,BT02,BT01,2,11:07:37,11:59:39,00:52:02,52.03
614,513,10/17/2021,BT01,BT02,1,11:11:22,12:07:08,00:55:46,55.77
615,123,10/17/2021,BT02,BT01,2,11:36:14,12:29:09,00:52:55,52.92
616,513,10/17/2021,BT02,BT01,2,12:25:40,13:24:22,00:58:42,58.7
617,274,10/17/2021,BT01,BT02,1,12:30:55,13:22:27,00:51:32,51.53
618,279,10/17/2021,BT02,BT01,2,12:54:03,13:43:06,00:49:03,49.05
619,274,10/17/2021,BT02,BT01,2,14:00:36,14:54:15,00:53:39,53.65
620,116,10/17/2021,BT01,BT02,1,14:52:17,15:43:45,00:51:28,51.47
621,1377,10/17/2021,BT01,BT02,1,15:30:07,16:28:36,00:58:29,58.48
622,123,10/17/2021,BT01,BT02,1,15:51:43,16:46:03,00:54:20,54.33
623,116,10/17/2021,BT02,BT01,2,16:23:30,17:11:59,00:48:29,48.48
624,279,10/17/2021,BT01,BT02,1,16:51:40,17:45:00,00:53:20,53.33
625,1377,10/17/2021,BT02,BT01,2,17:01:25,17:51:51,00:50:26,50.43
626,274,10/17/2021,BT01,BT02,1,17:30:45,18:19:53,00:49:08,49.13
627,116,10/17/2021,BT01,BT02,1,19:33:45,20:12:02,00:38:17,38.28
628,505,10/18/2021,BT02,BT01,2,05:38:31,06:11:05,00:32:34,32.57
629,274,10/18/2021,BT02,BT01,2,05:49:51,06:28:31,00:38:40,38.67
630,1358,10/18/2021,BT02,BT01,2,06:09:42,06:56:18,00:46:36,46.6
631,262,10/18/2021,BT01,BT02,1,06:30:38,07:20:04,00:49:26,49.43
632,505,10/18/2021,BT01,BT02,1,06:50:54,07:33:48,00:42:54,42.9
633,274,10/18/2021,BT01,BT02,1,07:01:44,07:47:44,00:46:00,46
634,1358,10/18/2021,BT01,BT02,1,07:20:53,08:11:44,00:50:51,50.85
635,116,10/18/2021,BT02,BT01,2,07:30:13,08:14:44,00:44:31,44.52
636,123,10/18/2021,BT02,BT01,2,08:21:21,09:12:42,00:51:21,51.35
637,128,10/18/2021,BT02,BT01,2,08:30:01,09:18:22,00:48:21,48.35
638,116,10/18/2021,BT01,BT02,1,08:30:35,09:24:04,00:53:29,53.48
639,262,10/18/2021,BT02,BT01,2,08:38:59,09:30:04,00:51:05,51.08
640,505,10/18/2021,BT02,BT01,2,08:51:09,09:44:16,00:53:07,53.12
641,274,10/18/2021,BT02,BT01,2,09:00:07,09:50:13,00:50:06,50.1
642,1358,10/18/2021,BT02,BT01,2,09:19:40,10:14:11,00:54:31,54.52
